equipment_code,equipment_type,month,predicted_service_prob,predicted_service_label,severity,confidence_bucket,scenario_mode
ES327,Escalator,2027-06-01,0.977477,1,MONITOR,very_high,baseline
ES327,Escalator,2027-07-01,0.978507,1,MONITOR,very_high,baseline
ES327,Escalator,2027-08-01,0.979928,1,MONITOR,very_high,baseline
ES327,Escalator,2027-09-01,0.980247,1,MONITOR,very_high,baseline
ES327,Escalator,2027-10-01,0.979313,1,MONITOR,very_high,baseline
ES327,Escalator,2027-11-01,0.979215,1,MONITOR,very_high,baseline
ES327,Escalator,2027-12-01,0.978542,1,MONITOR,very_high,baseline
ES327,Escalator,2028-01-01,0.974066,1,MONITOR,very_high,baseline
ES327,Escalator,2028-02-01,0.976131,1,MONITOR,very_high,baseline
ES327,Escalator,2028-03-01,0.976131,1,MONITOR,very_high,baseline
ES327,Escalator,2028-04-01,0.976709,1,MONITOR,very_high,baseline
ES327,Escalator,2028-05-01,0.976046,1,MONITOR,very_high,baseline
ES327,Escalator,2028-06-01,0.97703,1,MONITOR,very_high,baseline
ES327,Escalator,2028-07-01,0.97808,1,MONITOR,very_high,baseline
ES327,Escalator,2028-08-01,0.979529,1,MONITOR,very_high,baseline
ES327,Escalator,2028-09-01,0.979854,1,MONITOR,very_high,baseline
ES327,Escalator,2028-10-01,0.978901,1,MONITOR,very_high,baseline
ES327,Escalator,2028-11-01,0.978802,1,MONITOR,very_high,baseline
ES327,Escalator,2028-12-01,0.978115,1,MONITOR,very_high,baseline
ES327,Escalator,2029-01-01,0.973553,1,MONITOR,very_high,baseline
ES327,Escalator,2029-02-01,0.976131,1,MONITOR,very_high,baseline
ES327,Escalator,2029-03-01,0.976131,1,MONITOR,very_high,baseline
ES327,Escalator,2029-04-01,0.976709,1,MONITOR,very_high,baseline
ES327,Escalator,2029-05-01,0.976498,1,MONITOR,very_high,baseline
ES327,Escalator,2029-06-01,0.977463,1,MONITOR,very_high,baseline
ES327,Escalator,2029-07-01,0.978495,1,MONITOR,very_high,baseline
ES327,Escalator,2029-08-01,0.979916,1,MONITOR,very_high,baseline
ES327,Escalator,2029-09-01,0.980236,1,MONITOR,very_high,baseline
ES327,Escalator,2029-10-01,0.9793,1,MONITOR,very_high,baseline
ES327,Escalator,2029-11-01,0.979203,1,MONITOR,very_high,baseline
ES327,Escalator,2029-12-01,0.978529,1,MONITOR,very_high,baseline
ES328,Escalator,2027-01-01,0.962902,1,MONITOR,very_high,baseline
ES328,Escalator,2027-02-01,0.970305,1,MONITOR,very_high,baseline
ES328,Escalator,2027-03-01,0.971505,1,MONITOR,very_high,baseline
ES328,Escalator,2027-04-01,0.97751,1,MONITOR,very_high,baseline
ES328,Escalator,2027-05-01,0.983519,1,MONITOR,very_high,baseline
ES328,Escalator,2027-06-01,0.986219,1,MONITOR,very_high,baseline
ES328,Escalator,2027-07-01,0.986484,1,MONITOR,very_high,baseline
ES328,Escalator,2027-08-01,0.987366,1,MONITOR,very_high,baseline
ES328,Escalator,2027-09-01,0.987554,1,MONITOR,very_high,baseline
ES328,Escalator,2027-10-01,0.987278,1,MONITOR,very_high,baseline
ES328,Escalator,2027-11-01,0.987032,1,MONITOR,very_high,baseline
ES328,Escalator,2027-12-01,0.985455,1,MONITOR,very_high,baseline
ES328,Escalator,2028-01-01,0.981581,1,MONITOR,very_high,baseline
ES328,Escalator,2028-02-01,0.981693,1,MONITOR,very_high,baseline
ES328,Escalator,2028-03-01,0.981826,1,MONITOR,very_high,baseline
ES328,Escalator,2028-04-01,0.984671,1,MONITOR,very_high,baseline
ES328,Escalator,2028-05-01,0.985709,1,MONITOR,very_high,baseline
ES328,Escalator,2028-06-01,0.985943,1,MONITOR,very_high,baseline
ES328,Escalator,2028-07-01,0.986213,1,MONITOR,very_high,baseline
ES328,Escalator,2028-08-01,0.987112,1,MONITOR,very_high,baseline
ES328,Escalator,2028-09-01,0.987305,1,MONITOR,very_high,baseline
ES328,Escalator,2028-10-01,0.987023,1,MONITOR,very_high,baseline
ES328,Escalator,2028-11-01,0.986772,1,MONITOR,very_high,baseline
ES328,Escalator,2028-12-01,0.985163,1,MONITOR,very_high,baseline
ES328,Escalator,2029-01-01,0.981214,1,MONITOR,very_high,baseline
ES328,Escalator,2029-02-01,0.981693,1,MONITOR,very_high,baseline
ES328,Escalator,2029-03-01,0.981826,1,MONITOR,very_high,baseline
ES328,Escalator,2029-04-01,0.984671,1,MONITOR,very_high,baseline
ES328,Escalator,2029-05-01,0.985709,1,MONITOR,very_high,baseline
ES328,Escalator,2029-06-01,0.985943,1,MONITOR,very_high,baseline
ES328,Escalator,2029-07-01,0.986213,1,MONITOR,very_high,baseline
ES328,Escalator,2029-08-01,0.987112,1,MONITOR,very_high,baseline
ES328,Escalator,2029-09-01,0.987305,1,MONITOR,very_high,baseline
ES328,Escalator,2029-10-01,0.987023,1,MONITOR,very_high,baseline
ES328,Escalator,2029-11-01,0.986772,1,MONITOR,very_high,baseline
ES328,Escalator,2029-12-01,0.985163,1,MONITOR,very_high,baseline
ES329,Escalator,2027-01-01,0.778068,1,MONITOR,high,baseline
ES329,Escalator,2027-02-01,0.678109,1,MONITOR,high,baseline
ES329,Escalator,2027-03-01,0.635788,0,LOW,high,baseline
ES329,Escalator,2027-04-01,0.717338,1,MONITOR,high,baseline
ES329,Escalator,2027-05-01,0.741149,1,MONITOR,high,baseline
ES329,Escalator,2027-06-01,0.747106,1,MONITOR,high,baseline
ES329,Escalator,2027-07-01,0.74791,1,MONITOR,high,baseline
ES329,Escalator,2027-08-01,0.740216,1,MONITOR,high,baseline
ES329,Escalator,2027-09-01,0.744747,1,MONITOR,high,baseline
ES329,Escalator,2027-10-01,0.740496,1,MONITOR,high,baseline
ES329,Escalator,2027-11-01,0.73431,1,MONITOR,high,baseline
ES329,Escalator,2027-12-01,0.720151,1,MONITOR,high,baseline
ES329,Escalator,2028-01-01,0.714473,1,MONITOR,high,baseline
ES329,Escalator,2028-02-01,0.726843,1,MONITOR,high,baseline
ES329,Escalator,2028-03-01,0.728086,1,MONITOR,high,baseline
ES329,Escalator,2028-04-01,0.739459,1,MONITOR,high,baseline
ES329,Escalator,2028-05-01,0.747106,1,MONITOR,high,baseline
ES329,Escalator,2028-06-01,0.747106,1,MONITOR,high,baseline
ES329,Escalator,2028-07-01,0.74791,1,MONITOR,high,baseline
ES329,Escalator,2028-08-01,0.740216,1,MONITOR,high,baseline
ES329,Escalator,2028-09-01,0.744747,1,MONITOR,high,baseline
ES329,Escalator,2028-10-01,0.740496,1,MONITOR,high,baseline
ES329,Escalator,2028-11-01,0.741382,1,MONITOR,high,baseline
ES329,Escalator,2028-12-01,0.727459,1,MONITOR,high,baseline
ES329,Escalator,2029-01-01,0.717931,1,MONITOR,high,baseline
ES329,Escalator,2029-02-01,0.730208,1,MONITOR,high,baseline
ES329,Escalator,2029-03-01,0.731441,1,MONITOR,high,baseline
ES329,Escalator,2029-04-01,0.742723,1,MONITOR,high,baseline
ES329,Escalator,2029-05-01,0.750306,1,MONITOR,high,baseline
ES329,Escalator,2029-06-01,0.74655,1,MONITOR,high,baseline
ES329,Escalator,2029-07-01,0.747355,1,MONITOR,high,baseline
ES329,Escalator,2029-08-01,0.73965,1,MONITOR,high,baseline
ES329,Escalator,2029-09-01,0.744188,1,MONITOR,high,baseline
ES329,Escalator,2029-10-01,0.739931,1,MONITOR,high,baseline
ES329,Escalator,2029-11-01,0.737538,1,MONITOR,high,baseline
ES329,Escalator,2029-12-01,0.723486,1,MONITOR,high,baseline
ES330,Escalator,2027-01-01,0.996622,1,MONITOR,very_high,baseline
ES330,Escalator,2027-02-01,0.995136,1,MONITOR,very_high,baseline
ES330,Escalator,2027-03-01,0.996251,1,MONITOR,very_high,baseline
ES330,Escalator,2027-04-01,0.99704,1,MONITOR,very_high,baseline
ES330,Escalator,2027-05-01,0.996743,1,MONITOR,very_high,baseline
ES330,Escalator,2027-06-01,0.997021,1,MONITOR,very_high,baseline
ES330,Escalator,2027-07-01,0.997046,1,MONITOR,very_high,baseline
ES330,Escalator,2027-08-01,0.997053,1,MONITOR,very_high,baseline
ES330,Escalator,2027-09-01,0.997037,1,MONITOR,very_high,baseline
ES330,Escalator,2027-10-01,0.99703,1,MONITOR,very_high,baseline
ES330,Escalator,2027-11-01,0.996996,1,MONITOR,very_high,baseline
ES330,Escalator,2027-12-01,0.99661,1,MONITOR,very_high,baseline
ES330,Escalator,2028-01-01,0.996628,1,MONITOR,very_high,baseline
ES330,Escalator,2028-02-01,0.996718,1,MONITOR,very_high,baseline
ES330,Escalator,2028-03-01,0.996718,1,MONITOR,very_high,baseline
ES330,Escalator,2028-04-01,0.996861,1,MONITOR,very_high,baseline
ES330,Escalator,2028-05-01,0.996982,1,MONITOR,very_high,baseline
ES330,Escalator,2028-06-01,0.997021,1,MONITOR,very_high,baseline
ES330,Escalator,2028-07-01,0.997046,1,MONITOR,very_high,baseline
ES330,Escalator,2028-08-01,0.997021,1,MONITOR,very_high,baseline
ES330,Escalator,2028-09-01,0.997005,1,MONITOR,very_high,baseline
ES330,Escalator,2028-10-01,0.996998,1,MONITOR,very_high,baseline
ES330,Escalator,2028-11-01,0.996964,1,MONITOR,very_high,baseline
ES330,Escalator,2028-12-01,0.996574,1,MONITOR,very_high,baseline
ES330,Escalator,2029-01-01,0.996612,1,MONITOR,very_high,baseline
ES330,Escalator,2029-02-01,0.996702,1,MONITOR,very_high,baseline
ES330,Escalator,2029-03-01,0.996702,1,MONITOR,very_high,baseline
ES330,Escalator,2029-04-01,0.996827,1,MONITOR,very_high,baseline
ES330,Escalator,2029-05-01,0.99695,1,MONITOR,very_high,baseline
ES330,Escalator,2029-06-01,0.996989,1,MONITOR,very_high,baseline
ES330,Escalator,2029-07-01,0.997014,1,MONITOR,very_high,baseline
ES330,Escalator,2029-08-01,0.997021,1,MONITOR,very_high,baseline
ES330,Escalator,2029-09-01,0.997005,1,MONITOR,very_high,baseline
ES330,Escalator,2029-10-01,0.996998,1,MONITOR,very_high,baseline
ES330,Escalator,2029-11-01,0.996964,1,MONITOR,very_high,baseline
ES330,Escalator,2029-12-01,0.996574,1,MONITOR,very_high,baseline
ES331,Escalator,2027-01-01,0.984854,1,MONITOR,very_high,baseline
ES331,Escalator,2027-02-01,0.984259,1,MONITOR,very_high,baseline
ES331,Escalator,2027-03-01,0.988191,1,MONITOR,very_high,baseline
ES331,Escalator,2027-04-01,0.990181,1,MONITOR,very_high,baseline
ES331,Escalator,2027-05-01,0.990324,1,MONITOR,very_high,baseline
ES331,Escalator,2027-06-01,0.991442,1,MONITOR,very_high,baseline
ES331,Escalator,2027-07-01,0.99162,1,MONITOR,very_high,baseline
ES331,Escalator,2027-08-01,0.99172,1,MONITOR,very_high,baseline
ES331,Escalator,2027-09-01,0.991771,1,MONITOR,very_high,baseline
ES331,Escalator,2027-10-01,0.991961,1,MONITOR,very_high,baseline
ES331,Escalator,2027-11-01,0.991987,1,MONITOR,very_high,baseline
ES331,Escalator,2027-12-01,0.99117,1,MONITOR,very_high,baseline
ES331,Escalator,2028-01-01,0.98985,1,MONITOR,very_high,baseline
ES331,Escalator,2028-02-01,0.990298,1,MONITOR,very_high,baseline
ES331,Escalator,2028-03-01,0.990298,1,MONITOR,very_high,baseline
ES331,Escalator,2028-04-01,0.991558,1,MONITOR,very_high,baseline
ES331,Escalator,2028-05-01,0.991373,1,MONITOR,very_high,baseline
ES331,Escalator,2028-06-01,0.991442,1,MONITOR,very_high,baseline
ES331,Escalator,2028-07-01,0.99162,1,MONITOR,very_high,baseline
ES331,Escalator,2028-08-01,0.991499,1,MONITOR,very_high,baseline
ES331,Escalator,2028-09-01,0.991551,1,MONITOR,very_high,baseline
ES331,Escalator,2028-10-01,0.991747,1,MONITOR,very_high,baseline
ES331,Escalator,2028-11-01,0.991773,1,MONITOR,very_high,baseline
ES331,Escalator,2028-12-01,0.990934,1,MONITOR,very_high,baseline
ES331,Escalator,2029-01-01,0.989644,1,MONITOR,very_high,baseline
ES331,Escalator,2029-02-01,0.990101,1,MONITOR,very_high,baseline
ES331,Escalator,2029-03-01,0.990101,1,MONITOR,very_high,baseline
ES331,Escalator,2029-04-01,0.991333,1,MONITOR,very_high,baseline
ES331,Escalator,2029-05-01,0.991144,1,MONITOR,very_high,baseline
ES331,Escalator,2029-06-01,0.991213,1,MONITOR,very_high,baseline
ES331,Escalator,2029-07-01,0.991396,1,MONITOR,very_high,baseline
ES331,Escalator,2029-08-01,0.991499,1,MONITOR,very_high,baseline
ES331,Escalator,2029-09-01,0.991551,1,MONITOR,very_high,baseline
ES331,Escalator,2029-10-01,0.991747,1,MONITOR,very_high,baseline
ES331,Escalator,2029-11-01,0.991773,1,MONITOR,very_high,baseline
ES331,Escalator,2029-12-01,0.990934,1,MONITOR,very_high,baseline
ES332,Escalator,2027-01-01,0.971243,1,MONITOR,very_high,baseline
ES332,Escalator,2027-02-01,0.985708,1,MONITOR,very_high,baseline
ES332,Escalator,2027-03-01,0.985976,1,MONITOR,very_high,baseline
ES332,Escalator,2027-04-01,0.98914,1,MONITOR,very_high,baseline
ES332,Escalator,2027-05-01,0.991695,1,MONITOR,very_high,baseline
ES332,Escalator,2027-06-01,0.99156,1,MONITOR,very_high,baseline
ES332,Escalator,2027-07-01,0.991614,1,MONITOR,very_high,baseline
ES332,Escalator,2027-08-01,0.991495,1,MONITOR,very_high,baseline
ES332,Escalator,2027-09-01,0.991128,1,MONITOR,very_high,baseline
ES332,Escalator,2027-10-01,0.99064,1,MONITOR,very_high,baseline
ES332,Escalator,2027-11-01,0.990772,1,MONITOR,very_high,baseline
ES332,Escalator,2027-12-01,0.990891,1,MONITOR,very_high,baseline
ES332,Escalator,2028-01-01,0.986792,1,MONITOR,very_high,baseline
ES332,Escalator,2028-02-01,0.988692,1,MONITOR,very_high,baseline
ES332,Escalator,2028-03-01,0.988692,1,MONITOR,very_high,baseline
ES332,Escalator,2028-04-01,0.990347,1,MONITOR,very_high,baseline
ES332,Escalator,2028-05-01,0.991234,1,MONITOR,very_high,baseline
ES332,Escalator,2028-06-01,0.99156,1,MONITOR,very_high,baseline
ES332,Escalator,2028-07-01,0.991614,1,MONITOR,very_high,baseline
ES332,Escalator,2028-08-01,0.991495,1,MONITOR,very_high,baseline
ES332,Escalator,2028-09-01,0.991128,1,MONITOR,very_high,baseline
ES332,Escalator,2028-10-01,0.99064,1,MONITOR,very_high,baseline
ES332,Escalator,2028-11-01,0.990859,1,MONITOR,very_high,baseline
ES332,Escalator,2028-12-01,0.990977,1,MONITOR,very_high,baseline
ES332,Escalator,2029-01-01,0.987043,1,MONITOR,very_high,baseline
ES332,Escalator,2029-02-01,0.988908,1,MONITOR,very_high,baseline
ES332,Escalator,2029-03-01,0.988908,1,MONITOR,very_high,baseline
ES332,Escalator,2029-04-01,0.990531,1,MONITOR,very_high,baseline
ES332,Escalator,2029-05-01,0.991402,1,MONITOR,very_high,baseline
ES332,Escalator,2029-06-01,0.991722,1,MONITOR,very_high,baseline
ES332,Escalator,2029-07-01,0.991774,1,MONITOR,very_high,baseline
ES332,Escalator,2029-08-01,0.991658,1,MONITOR,very_high,baseline
ES332,Escalator,2029-09-01,0.991297,1,MONITOR,very_high,baseline
ES332,Escalator,2029-10-01,0.990819,1,MONITOR,very_high,baseline
ES332,Escalator,2029-11-01,0.990859,1,MONITOR,very_high,baseline
ES332,Escalator,2029-12-01,0.990977,1,MONITOR,very_high,baseline
ES333,Escalator,2027-01-01,0.972888,1,MONITOR,very_high,baseline
ES333,Escalator,2027-02-01,0.980399,1,MONITOR,very_high,baseline
ES333,Escalator,2027-03-01,0.981703,1,MONITOR,very_high,baseline
ES333,Escalator,2027-04-01,0.985908,1,MONITOR,very_high,baseline
ES333,Escalator,2027-05-01,0.987897,1,MONITOR,very_high,baseline
ES333,Escalator,2027-06-01,0.98842,1,MONITOR,very_high,baseline
ES333,Escalator,2027-07-01,0.988327,1,MONITOR,very_high,baseline
ES333,Escalator,2027-08-01,0.988152,1,MONITOR,very_high,baseline
ES333,Escalator,2027-09-01,0.988089,1,MONITOR,very_high,baseline
ES333,Escalator,2027-10-01,0.987405,1,MONITOR,very_high,baseline
ES333,Escalator,2027-11-01,0.987172,1,MONITOR,very_high,baseline
ES333,Escalator,2027-12-01,0.986063,1,MONITOR,very_high,baseline
ES333,Escalator,2028-01-01,0.980802,1,MONITOR,very_high,baseline
ES333,Escalator,2028-02-01,0.983138,1,MONITOR,very_high,baseline
ES333,Escalator,2028-03-01,0.983138,1,MONITOR,very_high,baseline
ES333,Escalator,2028-04-01,0.985634,1,MONITOR,very_high,baseline
ES333,Escalator,2028-05-01,0.987734,1,MONITOR,very_high,baseline
ES333,Escalator,2028-06-01,0.98842,1,MONITOR,very_high,baseline
ES333,Escalator,2028-07-01,0.988327,1,MONITOR,very_high,baseline
ES333,Escalator,2028-08-01,0.988152,1,MONITOR,very_high,baseline
ES333,Escalator,2028-09-01,0.988089,1,MONITOR,very_high,baseline
ES333,Escalator,2028-10-01,0.987405,1,MONITOR,very_high,baseline
ES333,Escalator,2028-11-01,0.987293,1,MONITOR,very_high,baseline
ES333,Escalator,2028-12-01,0.986194,1,MONITOR,very_high,baseline
ES333,Escalator,2029-01-01,0.98099,1,MONITOR,very_high,baseline
ES333,Escalator,2029-02-01,0.983304,1,MONITOR,very_high,baseline
ES333,Escalator,2029-03-01,0.983304,1,MONITOR,very_high,baseline
ES333,Escalator,2029-04-01,0.985776,1,MONITOR,very_high,baseline
ES333,Escalator,2029-05-01,0.987856,1,MONITOR,very_high,baseline
ES333,Escalator,2029-06-01,0.988535,1,MONITOR,very_high,baseline
ES333,Escalator,2029-07-01,0.988442,1,MONITOR,very_high,baseline
ES333,Escalator,2029-08-01,0.988269,1,MONITOR,very_high,baseline
ES333,Escalator,2029-09-01,0.988207,1,MONITOR,very_high,baseline
ES333,Escalator,2029-10-01,0.98753,1,MONITOR,very_high,baseline
ES333,Escalator,2029-11-01,0.987293,1,MONITOR,very_high,baseline
ES333,Escalator,2029-12-01,0.986194,1,MONITOR,very_high,baseline
ES334,Escalator,2027-01-01,0.904206,1,MONITOR,very_high,baseline
ES334,Escalator,2027-02-01,0.924608,1,MONITOR,very_high,baseline
ES334,Escalator,2027-03-01,0.914284,1,MONITOR,very_high,baseline
ES334,Escalator,2027-04-01,0.918696,1,MONITOR,very_high,baseline
ES334,Escalator,2027-05-01,0.915255,1,MONITOR,very_high,baseline
ES334,Escalator,2027-06-01,0.931925,1,MONITOR,very_high,baseline
ES334,Escalator,2027-07-01,0.930151,1,MONITOR,very_high,baseline
ES334,Escalator,2027-08-01,0.92899,1,MONITOR,very_high,baseline
ES334,Escalator,2027-09-01,0.928648,1,MONITOR,very_high,baseline
ES334,Escalator,2027-10-01,0.925166,1,MONITOR,very_high,baseline
ES334,Escalator,2027-11-01,0.921248,1,MONITOR,very_high,baseline
ES334,Escalator,2027-12-01,0.905676,1,MONITOR,very_high,baseline
ES334,Escalator,2028-01-01,0.916219,1,MONITOR,very_high,baseline
ES334,Escalator,2028-02-01,0.928064,1,MONITOR,very_high,baseline
ES334,Escalator,2028-03-01,0.928773,1,MONITOR,very_high,baseline
ES334,Escalator,2028-04-01,0.926892,1,MONITOR,very_high,baseline
ES334,Escalator,2028-05-01,0.93045,1,MONITOR,very_high,baseline
ES334,Escalator,2028-06-01,0.931925,1,MONITOR,very_high,baseline
ES334,Escalator,2028-07-01,0.930151,1,MONITOR,very_high,baseline
ES334,Escalator,2028-08-01,0.92899,1,MONITOR,very_high,baseline
ES334,Escalator,2028-09-01,0.928648,1,MONITOR,very_high,baseline
ES334,Escalator,2028-10-01,0.925166,1,MONITOR,very_high,baseline
ES334,Escalator,2028-11-01,0.921248,1,MONITOR,very_high,baseline
ES334,Escalator,2028-12-01,0.907032,1,MONITOR,very_high,baseline
ES334,Escalator,2029-01-01,0.915944,1,MONITOR,very_high,baseline
ES334,Escalator,2029-02-01,0.927825,1,MONITOR,very_high,baseline
ES334,Escalator,2029-03-01,0.928536,1,MONITOR,very_high,baseline
ES334,Escalator,2029-04-01,0.92665,1,MONITOR,very_high,baseline
ES334,Escalator,2029-05-01,0.930218,1,MONITOR,very_high,baseline
ES334,Escalator,2029-06-01,0.931698,1,MONITOR,very_high,baseline
ES334,Escalator,2029-07-01,0.929465,1,MONITOR,very_high,baseline
ES334,Escalator,2029-08-01,0.928294,1,MONITOR,very_high,baseline
ES334,Escalator,2029-09-01,0.927948,1,MONITOR,very_high,baseline
ES334,Escalator,2029-10-01,0.924434,1,MONITOR,very_high,baseline
ES334,Escalator,2029-11-01,0.921901,1,MONITOR,very_high,baseline
ES334,Escalator,2029-12-01,0.906446,1,MONITOR,very_high,baseline
ES335,Escalator,2027-01-01,0.994704,1,MONITOR,very_high,baseline
ES335,Escalator,2027-02-01,0.996346,1,MONITOR,very_high,baseline
ES335,Escalator,2027-03-01,0.993873,1,MONITOR,very_high,baseline
ES335,Escalator,2027-04-01,0.99413,1,MONITOR,very_high,baseline
ES335,Escalator,2027-05-01,0.994673,1,MONITOR,very_high,baseline
ES335,Escalator,2027-06-01,0.994264,1,MONITOR,very_high,baseline
ES335,Escalator,2027-07-01,0.994659,1,MONITOR,very_high,baseline
ES335,Escalator,2027-08-01,0.995013,1,MONITOR,very_high,baseline
ES335,Escalator,2027-09-01,0.995064,1,MONITOR,very_high,baseline
ES335,Escalator,2027-10-01,0.994746,1,MONITOR,very_high,baseline
ES335,Escalator,2027-11-01,0.994556,1,MONITOR,very_high,baseline
ES335,Escalator,2027-12-01,0.993777,1,MONITOR,very_high,baseline
ES335,Escalator,2028-01-01,0.994006,1,MONITOR,very_high,baseline
ES335,Escalator,2028-02-01,0.994457,1,MONITOR,very_high,baseline
ES335,Escalator,2028-03-01,0.994396,1,MONITOR,very_high,baseline
ES335,Escalator,2028-04-01,0.99388,1,MONITOR,very_high,baseline
ES335,Escalator,2028-05-01,0.993944,1,MONITOR,very_high,baseline
ES335,Escalator,2028-06-01,0.994264,1,MONITOR,very_high,baseline
ES335,Escalator,2028-07-01,0.994659,1,MONITOR,very_high,baseline
ES335,Escalator,2028-08-01,0.995013,1,MONITOR,very_high,baseline
ES335,Escalator,2028-09-01,0.995064,1,MONITOR,very_high,baseline
ES335,Escalator,2028-10-01,0.994746,1,MONITOR,very_high,baseline
ES335,Escalator,2028-11-01,0.994556,1,MONITOR,very_high,baseline
ES335,Escalator,2028-12-01,0.993777,1,MONITOR,very_high,baseline
ES335,Escalator,2029-01-01,0.994006,1,MONITOR,very_high,baseline
ES335,Escalator,2029-02-01,0.994457,1,MONITOR,very_high,baseline
ES335,Escalator,2029-03-01,0.994396,1,MONITOR,very_high,baseline
ES335,Escalator,2029-04-01,0.99388,1,MONITOR,very_high,baseline
ES335,Escalator,2029-05-01,0.993944,1,MONITOR,very_high,baseline
ES335,Escalator,2029-06-01,0.994264,1,MONITOR,very_high,baseline
ES335,Escalator,2029-07-01,0.994659,1,MONITOR,very_high,baseline
ES335,Escalator,2029-08-01,0.995013,1,MONITOR,very_high,baseline
ES335,Escalator,2029-09-01,0.995064,1,MONITOR,very_high,baseline
ES335,Escalator,2029-10-01,0.994746,1,MONITOR,very_high,baseline
ES335,Escalator,2029-11-01,0.994556,1,MONITOR,very_high,baseline
ES335,Escalator,2029-12-01,0.993554,1,MONITOR,very_high,baseline
ES336,Escalator,2027-01-01,0.919246,1,MONITOR,very_high,baseline
ES336,Escalator,2027-02-01,0.926121,1,MONITOR,very_high,baseline
ES336,Escalator,2027-03-01,0.965085,1,MONITOR,very_high,baseline
ES336,Escalator,2027-04-01,0.968984,1,MONITOR,very_high,baseline
ES336,Escalator,2027-05-01,0.970478,1,MONITOR,very_high,baseline
ES336,Escalator,2027-06-01,0.969037,1,MONITOR,very_high,baseline
ES336,Escalator,2027-07-01,0.969229,1,MONITOR,very_high,baseline
ES336,Escalator,2027-08-01,0.968724,1,MONITOR,very_high,baseline
ES336,Escalator,2027-09-01,0.968566,1,MONITOR,very_high,baseline
ES336,Escalator,2027-10-01,0.967345,1,MONITOR,very_high,baseline
ES336,Escalator,2027-11-01,0.964776,1,MONITOR,very_high,baseline
ES336,Escalator,2027-12-01,0.956434,1,MONITOR,very_high,baseline
ES336,Escalator,2028-01-01,0.951297,1,MONITOR,very_high,baseline
ES336,Escalator,2028-02-01,0.962157,1,MONITOR,very_high,baseline
ES336,Escalator,2028-03-01,0.962371,1,MONITOR,very_high,baseline
ES336,Escalator,2028-04-01,0.964132,1,MONITOR,very_high,baseline
ES336,Escalator,2028-05-01,0.966801,1,MONITOR,very_high,baseline
ES336,Escalator,2028-06-01,0.966872,1,MONITOR,very_high,baseline
ES336,Escalator,2028-07-01,0.967077,1,MONITOR,very_high,baseline
ES336,Escalator,2028-08-01,0.966538,1,MONITOR,very_high,baseline
ES336,Escalator,2028-09-01,0.96637,1,MONITOR,very_high,baseline
ES336,Escalator,2028-10-01,0.965066,1,MONITOR,very_high,baseline
ES336,Escalator,2028-11-01,0.964776,1,MONITOR,very_high,baseline
ES336,Escalator,2028-12-01,0.956434,1,MONITOR,very_high,baseline
ES336,Escalator,2029-01-01,0.951297,1,MONITOR,very_high,baseline
ES336,Escalator,2029-02-01,0.962157,1,MONITOR,very_high,baseline
ES336,Escalator,2029-03-01,0.962371,1,MONITOR,very_high,baseline
ES336,Escalator,2029-04-01,0.964132,1,MONITOR,very_high,baseline
ES336,Escalator,2029-05-01,0.966801,1,MONITOR,very_high,baseline
ES336,Escalator,2029-06-01,0.966872,1,MONITOR,very_high,baseline
ES336,Escalator,2029-07-01,0.967077,1,MONITOR,very_high,baseline
ES336,Escalator,2029-08-01,0.966538,1,MONITOR,very_high,baseline
ES336,Escalator,2029-09-01,0.96637,1,MONITOR,very_high,baseline
ES336,Escalator,2029-10-01,0.965066,1,MONITOR,very_high,baseline
ES336,Escalator,2029-11-01,0.964776,1,MONITOR,very_high,baseline
ES336,Escalator,2029-12-01,0.956434,1,MONITOR,very_high,baseline
ES337,Escalator,2027-01-01,0.963597,1,MONITOR,very_high,baseline
ES337,Escalator,2027-02-01,0.979079,1,MONITOR,very_high,baseline
ES337,Escalator,2027-03-01,0.977682,1,MONITOR,very_high,baseline
ES337,Escalator,2027-04-01,0.982601,1,MONITOR,very_high,baseline
ES337,Escalator,2027-05-01,0.977348,1,MONITOR,very_high,baseline
ES337,Escalator,2027-06-01,0.982776,1,MONITOR,very_high,baseline
ES337,Escalator,2027-07-01,0.98261,1,MONITOR,very_high,baseline
ES337,Escalator,2027-08-01,0.982247,1,MONITOR,very_high,baseline
ES337,Escalator,2027-09-01,0.982149,1,MONITOR,very_high,baseline
ES337,Escalator,2027-10-01,0.981724,1,MONITOR,very_high,baseline
ES337,Escalator,2027-11-01,0.980346,1,MONITOR,very_high,baseline
ES337,Escalator,2027-12-01,0.978639,1,MONITOR,very_high,baseline
ES337,Escalator,2028-01-01,0.970241,1,MONITOR,very_high,baseline
ES337,Escalator,2028-02-01,0.977493,1,MONITOR,very_high,baseline
ES337,Escalator,2028-03-01,0.977321,1,MONITOR,very_high,baseline
ES337,Escalator,2028-04-01,0.980482,1,MONITOR,very_high,baseline
ES337,Escalator,2028-05-01,0.981065,1,MONITOR,very_high,baseline
ES337,Escalator,2028-06-01,0.981052,1,MONITOR,very_high,baseline
ES337,Escalator,2028-07-01,0.980871,1,MONITOR,very_high,baseline
ES337,Escalator,2028-08-01,0.980471,1,MONITOR,very_high,baseline
ES337,Escalator,2028-09-01,0.980364,1,MONITOR,very_high,baseline
ES337,Escalator,2028-10-01,0.979897,1,MONITOR,very_high,baseline
ES337,Escalator,2028-11-01,0.980346,1,MONITOR,very_high,baseline
ES337,Escalator,2028-12-01,0.978639,1,MONITOR,very_high,baseline
