"cmplnt_fr_dt","ofns_desc","pd_desc","law_cat_cd","boro_nm","station_name"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","BLEECKER STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","BOWERY"
"2025-12-01T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","QUEENS","VAN WYCK BLVD.-BRIARWOOD"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","ESSEX STREET"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","EAST BROADWAY"
"2025-12-01T00:00:00.000","OFFENSES AGAINST THE PERSON","RECKLESS ENDANGERMENT 2","MISDEMEANOR","BRONX","HUNTS POINT AVENUE"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-01T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","MANHATTAN","34 ST.-PENN STATION"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","DEKALB AVENUE"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2025-12-01T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 2, CRIMINAL","MISDEMEANOR","QUEENS","SUTPHIN BLVD."
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","MANHATTAN","34 ST.-PENN STATION"
"2025-12-01T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","EAST BROADWAY"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","MANHATTAN","2 AVENUE"
"2025-12-01T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","FELONY","MANHATTAN","BROADWAY/NASSAU"
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","BERGEN STREET"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","GRAND STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","GUN HILL ROAD"
"2025-12-01T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","MAIN ST.-FLUSHING"
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","JUNIUS STREET"
"2025-12-01T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","BROOKLYN","CARROLL STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","ROCKAWAY PKWY-CANARSIE"
"2025-12-01T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","FELONY","BRONX","BROOK AVENUE"
"2025-12-01T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","EAST BROADWAY"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","BOWERY"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","MORGAN AVENUE"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-01T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","BRONX","183 STREET"
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","PARSONS/ARCHER-JAMAICA CENTER"
"2025-12-01T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","34 ST.-PENN STATION"
"2025-12-01T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM OPEN AREAS, UNATTENDED","FELONY","MANHATTAN","CORTLANDT STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","UTICA AVE.-CROWN HEIGHTS"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,POSSESS.","FELONY","QUEENS","MYRTLE/WYCKOFF AVENUES"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","183 STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","HUNTS POINT AVENUE"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","34 ST.-PENN STATION"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","MANHATTAN","1 AVENUE"
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","21 ST.-QUEENSBRIDGE"
"2025-12-01T00:00:00.000","PETIT LARCENY","LARCENY,PETIT FROM OPEN AREAS,","MISDEMEANOR","BRONX","219 STREET"
"2025-12-01T00:00:00.000","OFF. AGNST PUB ORD SENSBLTY &","AGGRAVATED HARASSMENT 2","MISDEMEANOR","MANHATTAN","ESSEX STREET"
"2025-12-01T00:00:00.000","FELONY ASSAULT","ASSAULT 2,1,UNCLASSIFIED","FELONY","QUEENS","WOODHAVEN BLVD."
"2025-12-01T00:00:00.000","MISCELLANEOUS PENAL LAW","EXPOSURE OF A PERSON","VIOLATION","MANHATTAN","LEXINGTON AVE."
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","FRANKLIN AVENUE"
"2025-12-01T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","ROOSEVELT AVE.-JACKSON HEIGHTS"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","FULTON STREET"
"2025-12-01T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","BROADWAY/NASSAU"
"2025-12-01T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","42 STREET"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","167 STREET"
"2025-12-01T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","NOSTRAND AVENUE"
"2025-12-01T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","14 STREET"
"2025-12-02T00:00:00.000","DISORDERLY CONDUCT","DISORDERLY CONDUCT","VIOLATION","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","EAST 180 STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","PROSPECT PARK"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","BROADWAY-EAST NEW YORK"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","161 ST.-YANKEE STADIUM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","KOSCIUSKO STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","MANHATTAN","175 STREET"
"2025-12-02T00:00:00.000","ROBBERY","ROBBERY,CLOTHING","FELONY","QUEENS","MAIN ST.-FLUSHING"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","FULTON STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NOSTRAND AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NOSTRAND AVENUE"
"2025-12-02T00:00:00.000","GRAND LARCENY","LARCENY,GRAND BY THEFT OF CREDIT CARD","FELONY","MANHATTAN","96 STREET"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","PARSONS/ARCHER-JAMAICA CENTER"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","PARSONS/ARCHER-JAMAICA CENTER"
"2025-12-02T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","BROOKLYN","DEKALB AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","CHRISTOPHER ST.-SHERIDAN SQ."
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","STILLWELL AVENUE-CONEY ISLAND"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE,INTENT TO","FELONY","BROOKLYN","JEFFERSON STREET"
"2025-12-02T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","MANHATTAN","42 ST.-GRAND CENTRAL"
"2025-12-02T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 2, CRIMINAL","MISDEMEANOR","BRONX","HUNTS POINT AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","BROADWAY-EAST NEW YORK"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NOSTRAND AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","BROOK AVENUE"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","WYCKOFF AVENUE"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","BRIBERY,PUBLIC ADMINISTRATION","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","96 STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","34 ST.-PENN STATION"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","EAST 180 STREET"
"2025-12-02T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","14 STREET"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","MENACING,UNCLASSIFIED","MISDEMEANOR","BRONX","161 ST.-YANKEE STADIUM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","RALPH AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 STREET"
"2025-12-02T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","FELONY","MANHATTAN","155 STREET"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","BAIL JUMPING 1 & 2","FELONY","BROOKLYN","NOSTRAND AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","145 STREET"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","145 STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","UNION TURNPIKE-KEW GARDENS"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","BAIL JUMPING 3","MISDEMEANOR","BROOKLYN","CARROLL STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","BRIBERY,PUBLIC ADMINISTRATION","FELONY","MANHATTAN","BLEECKER STREET"
"2025-12-02T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","QUEENS","FAR ROCKAWAY-MOTT AVE."
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","QUEENS","74 ST.-BROADWAY"
"2025-12-02T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON, BAG OPEN/DIP","FELONY","BROOKLYN","ROCKAWAY PKWY-CANARSIE"
"2025-12-02T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)","FELONY","MANHATTAN","86 STREET"
"2025-12-02T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF 4TH, GRAFFIT","MISDEMEANOR","MANHATTAN","34 ST.-HERALD SQ."
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","170 STREET"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","59 STREET"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","HOYT-SCHERMERHORN"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","JAY STREET-BOROUGH HALL"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","BRIBERY,PUBLIC ADMINISTRATION","FELONY","MANHATTAN","145 STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","WYCKOFF AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BRONX","FORDHAM ROAD"
"2025-12-02T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","BROOKLYN","NEWKIRK AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","ROBBERY","ROBBERY,CLOTHING","FELONY","BROOKLYN","OCEAN PKWY"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","UTICA AVE.-CROWN HEIGHTS"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","ATLANTIC AVENUE"
"2025-12-02T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 3, CRIMINAL","MISDEMEANOR","QUEENS","71 AVE.-FOREST HILLS"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","UTICA AVE.-CROWN HEIGHTS"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","RECKLESS ENDANGERMENT 1","FELONY","BRONX","EAST 180 STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","3 AVENUE-149 STREET"
"2025-12-02T00:00:00.000","DANGEROUS WEAPONS","WEAPONS POSSESSION 3","FELONY","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","JAY STREET-BOROUGH HALL"
"2025-12-02T00:00:00.000","ROBBERY","ROBBERY,PUBLIC PLACE INSIDE","FELONY","BRONX","KINGSBRIDGE ROAD"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","GRAND STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","DELANCEY STREET"
"2025-12-02T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 1,CIVILIAN","VIOLATION","MANHATTAN","14 STREET"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","QUEENS","QUEENS PLAZA"
"2025-12-02T00:00:00.000","SEX CRIMES","SEXUAL ABUSE 3,2","MISDEMEANOR","BROOKLYN","EASTERN PKWY-BROOKLYN MUSEUM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","NEWKIRK AVENUE"
"2025-12-02T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","CRIMINAL MISCHIEF,UNCLASSIFIED 4","MISDEMEANOR","MANHATTAN","72 STREET"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BROOKLYN","LAWRENCE STREET"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","WEST 34 STREET/HUDSON YARDS"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS DRUGS","CONTROLLED SUBSTANCE, POSSESSI","MISDEMEANOR","QUEENS","21 ST.-QUEENSBRIDGE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","SIMPSON STREET"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","161 ST.-YANKEE STADIUM"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","CRIMINAL TRESPASS","TRESPASS 2, CRIMINAL","MISDEMEANOR","BRONX","TREMONT AVENUE"
"2025-12-02T00:00:00.000","FRAUDS","IMPERSONATION 2, PUBLIC SERVAN","MISDEMEANOR","BRONX","KINGSBRIDGE ROAD"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-PORT AUTHORITY BUS TERM"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","BRONX","KINGSBRIDGE ROAD"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","MANHATTAN","59 ST.-COLUMBUS CIRCLE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","UNAUTH. SALE OF TRANS. SERVICE","MISDEMEANOR","MANHATTAN","2 AVENUE"
"2025-12-02T00:00:00.000","DANGEROUS WEAPONS","WEAPONS, POSSESSION, ETC","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","BRONX","TREMONT AVENUE"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","BROOKLYN","62 STREET"
"2025-12-02T00:00:00.000","ASSAULT 3 & RELATED OFFENSES","ASSAULT 3","MISDEMEANOR","BRONX","EAST 180 STREET"
"2025-12-02T00:00:00.000","CRIMINAL MISCHIEF & RELATED OF","MISCHIEF,CRIMINAL,    UNCL 2ND","FELONY","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","GRAND LARCENY","LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)","FELONY","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","MISCELLANEOUS PENAL LAW","BRIBERY,PUBLIC ADMINISTRATION","FELONY","BRONX","FORDHAM ROAD"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","OFFENSES AGAINST PUBLIC ADMINI","PUBLIC ADMINISTATION,UNCLASS M","MISDEMEANOR","MANHATTAN","CORTLANDT STREET"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","FRANKLIN AVENUE"
"2025-12-02T00:00:00.000","HARRASSMENT 2","HARASSMENT,SUBD 3,4,5","VIOLATION","MANHATTAN","42 ST.-TIMES SQUARE"
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","BROADWAY-EAST NEW YORK"
"2025-12-02T00:00:00.000","OTHER OFFENSES RELATED TO THEFT","THEFT OF SERVICES, UNCLASSIFIE","MISDEMEANOR","QUEENS","FAR ROCKAWAY-MOTT AVE."
"2025-12-02T00:00:00.000","ADMINISTRATIVE CODE","N.Y.C. TRANSIT AUTH. R&R","VIOLATION","BROOKLYN","BROADWAY-EAST NEW YORK"
